AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2014,68176,Chima,68,Santander,3808,Santander (ETC),535,96.07,94.49,86.84,85,77.78,52.63,101.68,86.36,123.22,107.39,54.81,24.75,0,1.98,,1.15,3.87,1.92,98.02,100,98.85,96.13,98.08,0,0,0,0,0,0.2,0,0,0.65,0
2014,68179,Chipatá,68,Santander,3808,Santander (ETC),1011,73.1,94.62,53.85,85.32,89.53,67.06,77.25,45.35,86.57,89.16,48.3,24.43,7.14,3.73,2.56,3.05,5.12,2.35,93.06,97.44,96.4,88.74,91.76,3.21,0,0.55,6.14,5.88,0.9,2.56,0.83,0.68,1.18
2014,68190,Cimitarra,68,Santander,3808,Santander (ETC),10745,69.05,84.5,49.26,77.7,64.54,40.93,81.69,65.7,92.12,83.72,59.1,29.2,0,2.76,1.9,3.17,2.56,1.77,95.12,98.1,95.09,94.23,95.83,2.11,0,1.74,3.22,2.41,0.28,0,0.2,0.57,0
2014,68207,Concepción,68,Santander,3808,Santander (ETC),1085,81.66,81.51,46.25,83.9,58.49,43.42,100.18,89.89,105.59,105.22,82.16,20.69,6.67,4.59,2.5,1.69,10.58,3.37,95.08,97.5,98.31,89.42,93.26,0.33,0,0,0,3.37,2.4,0,0.85,6.2,1.12
2014,68209,Confines,68,Santander,3808,Santander (ETC),544,79.96,82.86,67.57,87.67,57.07,50.79,96.51,80.43,101.34,108.79,68.48,18.71,10,2.52,2.7,1.76,3.88,2.33,97.48,97.3,98.24,96.12,97.67,0,0,0,0,0,3.44,0,2.64,6.98,0
2014,68211,Contratación,68,Santander,3808,Santander (ETC),902,80.6,85.03,84.78,86,60.73,63.23,94.79,63.01,83.1,115.31,96.27,27.83,36.36,2.8,6.52,2.67,2.91,1.56,97.2,93.48,97.33,97.09,98.44,0,0,0,0,0,0,0,0,0,0
2014,68217,Coromoro,68,Santander,3808,Santander (ETC),1644,58.58,83.59,57.41,73.3,64.99,40.71,70.07,38.57,88.42,73.52,37.79,17.85,0,3.12,1.85,2.05,5.83,,96.58,98.15,97.76,93.56,100,0.3,0,0.19,0.61,0,2.41,0,3.17,1.84,1.27
2014,68229,Curití,68,Santander,3808,Santander (ETC),2443,88.33,87.94,55.09,84.2,75.97,62.53,100.45,83.92,104.11,106.55,87.71,34.34,6.06,2.17,1.2,1.28,3.69,1.92,95.43,98.2,97.93,90.63,97.44,2.4,0.6,0.79,5.67,0.64,0.58,0,0.1,1.06,1.28
2014,68235,El Carmen de Chucurí,68,Santander,3808,Santander (ETC),4310,74.2,84.56,57.2,79.78,62.73,39.83,87.75,72.73,99.77,98.94,46.34,30.92,0,4.02,1.52,2.83,6.43,5.29,91.84,98.48,93.77,87.13,90.31,4.14,0,3.4,6.43,4.41,0.24,0,0.23,0.39,0
2014,68245,El Guacamayo,68,Santander,3808,Santander (ETC),409,91.2,94.67,69.23,81.38,87.41,67.57,96.33,74.29,111.9,106.72,51.39,14,7.69,1.52,,0.53,2.8,2.7,98.48,100,99.47,97.2,97.3,0,0,0,0,0,0,0,0,0,0
2014,68250,El Peñón,68,Santander,3808,Santander (ETC),1375,72.07,87.24,54.12,83.11,68.56,46.32,82.62,75.89,96.7,83.44,53.75,23.63,6.06,2.19,1.18,1.9,3,1.87,96.67,98.82,96.2,96.7,97.2,1.14,0,1.9,0.3,0.93,0.29,1.18,0.38,0,0
2014,68255,El Playón,68,Santander,3808,Santander (ETC),2804,106.24,92.06,61.25,80.09,71.08,59.41,115.41,110.61,130.53,121.31,66.59,30.98,2.08,3.7,1.48,4,3.87,3.56,95.18,98.15,95.6,93.69,95.26,1.12,0.37,0.39,2.44,1.19,5.31,1.48,1.64,,3.16
2014,68264,Encino,68,Santander,3808,Santander (ETC),499,87.58,74.45,65.12,64.6,61.81,61.11,117.64,89.58,133.49,129.22,68.35,13.06,57.14,2.08,,0.48,4.93,2.63,97.92,100,99.52,95.07,97.37,0,0,0,0,0,3.46,0,5.24,2.82,0
2014,68266,Enciso,68,Santander,3808,Santander (ETC),676,108.58,86.15,62.26,89.66,66.67,56.06,126.04,92.98,115.58,155.36,110.92,20.39,5,1.57,,0.63,1.74,4.81,98.43,100,99.37,98.26,95.19,0,0,0,0,0,1.57,0,0.63,3.47,0
2014,68271,Florián,68,Santander,3808,Santander (ETC),1506,77.95,91.93,54.84,81.41,70.8,59.15,84.79,50,97.87,93.52,53.99,27.56,0,3.29,,1.68,5.93,3.01,96.55,100,97.99,94.07,96.99,0.16,0,0.34,0,0,3.05,0,2.68,4.62,0.75
2014,68276,Floridablanca,68,Santander,3811,Floridablanca,48624,86.76,91.03,68.71,85.98,78.69,58.63,94.99,85.08,102.55,98.4,76.14,24.68,100,1.88,2.69,1.47,2.26,1.78,91.96,96.94,94.45,87.63,93.48,6.15,0.37,4.08,10.1,4.74,2.06,0.37,1.07,3.59,1.83
2014,68296,Galán,68,Santander,3808,Santander (ETC),490,107.96,84.37,51.92,81.7,69.04,53.47,127.96,115.56,110.85,155.19,127.85,24.67,5.26,1.46,,1.7,1.6,1.37,98.54,100,98.3,98.4,98.63,0,0,0,0,0,0.36,0,0.85,0,0
2014,68298,Gambita,68,Santander,3808,Santander (ETC),1115,69.6,88.58,49.32,82.68,67.02,59.32,78.57,74.49,99.57,76.84,31.72,22.77,4.76,1.85,1.37,1.08,3.93,,95.31,98.63,95.02,93.89,100,2.84,0,3.9,2.18,0,0.25,0,0.43,0,0
2014,68307,Girón,68,Santander,3812,Girón,36123,73.56,87.27,59.6,80.34,72.42,58.29,84.18,88.5,93.9,86.77,54.94,23.23,1.61,2.24,3.37,1.82,2.56,2.22,97.72,96.63,98.18,97.44,97.41,0.04,0,0,0,0.37,2.95,0.36,2.67,4.29,1.67
2014,68318,Guaca,68,Santander,3808,Santander (ETC),1274,86.89,87.17,58.14,85.14,59.96,46.06,99.69,78.9,107.52,107.19,76.39,25.75,2.78,3.13,2.33,1.22,5.79,5.88,96.14,97.67,98.43,92.38,94.12,0.74,0,0.35,1.83,0,1.1,1.16,1.4,0.61,0.98
2014,68320,Guadalupe,68,Santander,3808,Santander (ETC),1139,89.03,85.28,55.56,82.64,73.24,50,104.39,63.64,101.26,114.21,114.29,23.1,13.64,2.81,4.76,2.16,3.33,2.68,96.44,95.24,96.98,95.9,96.64,0.75,0,0.86,0.77,0.67,0,0,0,0,0
2014,68322,Guapotá,68,Santander,3808,Santander (ETC),454,91.63,93.06,57.58,85.2,74.86,74.42,98.46,82.5,105.38,119.05,53.09,21.69,14.29,4.44,3.03,1.53,8.7,2.63,91.82,96.97,97.96,83.23,92.11,3.74,0,0.51,8.07,5.26,5.37,0,2.04,10.56,5.26
2014,68324,Guavatá,68,Santander,3808,Santander (ETC),793,69.1,79.88,53.19,70.92,57.31,57.53,86.51,77.05,96.23,96.65,50.34,22.77,5.56,3.4,,0.74,5.85,9.23,96.26,100,99.26,93.17,90.77,0.34,0,0,0.98,0,3.4,4.26,3.69,2.93,3.08
2014,68327,Güepsa,68,Santander,3808,Santander (ETC),783,114.05,90.48,37.04,83.79,77.81,65.1,126.05,87.1,128.12,143.98,104.93,30.63,0,3.05,3.7,2.49,4.2,1.44,96.95,96.3,97.51,95.8,98.56,0,0,0,0,0,0,0,0,0,0
2014,68344,Hato,68,Santander,3808,Santander (ETC),454,92.51,90.71,67.86,88.84,73.86,53.06,101.98,80,125.95,100.66,59.76,22.5,9.09,0.71,,,1.56,2.86,98.82,100,100,96.88,97.14,0.47,0,0,1.56,0,3.55,0,3.46,5.47,0
2014,68368,Jesús María,68,Santander,3808,Santander (ETC),721,90.01,84.84,50,68.2,78.47,55,106.1,74.58,111.99,112.3,95.24,28.67,8.33,2.4,4.55,0.72,2.92,4.5,97.18,95.45,99.28,97.08,92.79,0.42,0,0,0,2.7,0,0,0,0,0
2014,68370,Jordán,68,Santander,3808,Santander (ETC),229,131.44,86.25,61.29,83.09,66.91,60.47,152.4,163.16,143.16,187.84,104.88,17.17,0,3.02,,1.47,7.07,,94.63,100,98.53,86.87,96.88,2.35,0,0,6.06,3.13,2.35,0,4.41,1.01,0
2014,68377,La Belleza,68,Santander,3808,Santander (ETC),1948,66.48,89.87,58.33,78.48,68.09,53.8,73.97,45.57,87.89,78,46.75,24.89,0,4.26,,4.16,3.96,7.91,94.35,100,93.69,95.15,92.09,1.4,0,2.15,0.88,0,1.76,0,2.01,1.98,0.72
2014,68385,Landázuri,68,Santander,3808,Santander (ETC),3617,69.86,88.36,52.97,78.65,72.03,52.42,79.07,65.16,91.68,79.85,53.75,22.9,1.79,5.24,4.46,4.35,7.35,3.75,94.38,95.54,95.43,91.81,96.25,0.38,0,0.22,0.84,0,0,0,0,0,0
2014,68397,La Paz,68,Santander,3808,Santander (ETC),1046,77.63,89.82,76.92,86.55,74,60.19,86.42,59.09,91.42,101.74,59.02,23.08,4.35,2.89,,3.05,3.06,3.33,94.46,100,95.69,91.16,96.67,2.65,0,1.27,5.78,0,2.29,0,3.81,1.02,1.11
2014,68406,Lebríja,68,Santander,3808,Santander (ETC),8431,92.17,88.92,62.01,82.45,74.8,57.89,103.64,99.86,115.26,108.51,68.38,29.5,0,2.04,2.35,1.87,2.13,2.31,96.76,97.29,97.48,96.14,95.24,1.2,0.36,0.65,1.73,2.45,0.44,0,0.51,0.49,0.28
2014,68418,Los Santos,68,Santander,3808,Santander (ETC),2620,94.85,86.46,61.38,82.05,66.85,61.05,109.69,88.73,115.15,125.42,75.94,29.84,3.33,2.83,3.17,1.8,3.89,3.85,97.17,96.83,98.2,96.11,96.15,0,0,0,0,0,1.59,0.53,2.78,0.69,0
2014,68425,Macaravita,68,Santander,3808,Santander (ETC),452,95.35,81.32,80.49,86.86,64.6,46.59,117.26,110.81,95.63,152.7,104.76,18.08,6.67,1.79,,1.14,2.91,1.72,94.84,100,96,91.28,98.28,3.36,0,2.86,5.81,0,1.35,2.44,2.29,0.58,0
2014,68432,Málaga,68,Santander,3808,Santander (ETC),3660,114.75,86.62,72.4,87.47,72.86,51.39,132.49,85.91,116.13,160.44,136.86,28.55,37.5,1.8,0.42,1.67,1.82,2.54,94.83,99.58,97.56,93.75,89.41,3.37,0,0.77,4.43,8.05,1.87,0,1.19,3.07,1.13
2014,68444,Matanza,68,Santander,3808,Santander (ETC),1111,104.23,87.79,70.4,74.73,74,54.1,118.72,130.21,139.91,117.31,64.21,18.88,3.57,2.89,3.28,1.05,4.56,6.14,94.74,96.72,97.19,90.88,92.98,2.38,0,1.76,4.56,0.88,0.17,0,0,0.54,0
2014,68464,Mogotes,68,Santander,3808,Santander (ETC),2454,88.1,90.5,66.24,82.15,73.67,53.99,97.35,69.47,107.55,108.08,65.59,30.55,0,2.86,1.27,2.66,3.45,3.02,96.69,98.73,97.07,96.29,94.83,0.44,0,0.27,0.27,2.16,0.88,0,1.6,0.13,0.43
2014,68468,Molagavita,68,Santander,3808,Santander (ETC),1108,75.27,87.88,61.11,89.53,72.42,53.15,85.65,43.37,90.74,100.52,65.6,25.47,0,1.46,2.78,0.79,2.22,1.14,98.18,97.22,98.69,97.47,98.86,0.36,0,0.52,0.32,0,1.46,0,0,3.16,2.27
2014,68498,Ocamonte,68,Santander,3808,Santander (ETC),1014,86.29,93.38,61.64,84.1,78.21,72.12,92.41,80.22,116.98,79.32,61.54,28.23,5,1.21,1.37,0.6,2.07,2.27,97.9,98.63,98.01,97.93,96.59,0.88,0,1.39,0,1.14,0.55,0,0.4,1.24,0
2014,68500,Oiba,68,Santander,3808,Santander (ETC),2735,74.92,87.6,44.7,80.49,81.43,59.29,85.52,53.01,82.61,96.44,90.14,28.98,0,2.71,,2.18,4.1,1.85,96.55,100,97.38,94.78,97.22,0.73,0,0.44,1.12,0.93,1.38,0.76,1.2,2.24,0
2014,68502,Onzaga,68,Santander,3808,Santander (ETC),1180,68.9,90.13,61.82,86.13,73.35,58.7,76.44,52.88,74.4,88.36,71.13,25.71,6.06,4.1,3.64,0.8,7.2,9.3,90.64,96.36,97.6,81.44,84.88,5.26,0,1.6,11.36,5.81,2.18,0,3.73,1.14,0
2014,68522,Palmar,68,Santander,3808,Santander (ETC),664,44.28,87.76,63.16,86.36,81.42,57.75,50.45,33.93,48.71,51.36,60.68,21.33,0,4.05,,3.03,3.81,7.69,88.47,100,93.18,80,89.23,7.48,0,3.79,16.19,3.08,,,2.27,,
2014,68524,Palmas del Socorro,68,Santander,3808,Santander (ETC),459,94.12,86.92,37.21,78.92,70.66,57.81,108.28,116.22,117.99,109.87,79.01,23.15,77.78,2.8,,3.14,3.45,1.89,97.2,100,96.86,96.55,98.11,0,0,0,0,0,0,0,0,0,0
2014,68533,Páramo,68,Santander,3808,Santander (ETC),1009,82.66,85.98,56.25,84.43,65.13,58.46,96.13,53.93,86.33,125.91,84.97,28.89,0,2.02,4.17,0.26,2.52,6.12,90.5,95.83,98.94,84.86,73.47,7.48,0,0.79,12.62,,0.24,0,0.26,0.32,0
2014,68547,Piedecuesta,68,Santander,4700,Piedecuesta,29443,95.87,88.89,66.15,82.93,76.15,57.14,107.77,97.38,116.1,110.94,87.34,25.64,50.63,1.63,1.82,1.04,2.13,2.14,98.14,98.18,98.79,97.54,97.56,0.23,0,0.16,0.32,0.31,2.26,0.12,1.35,3.88,1.9
2014,68549,Pinchote,68,Santander,3808,Santander (ETC),1071,65.08,87.89,67.44,84.74,73.44,58.06,74.04,47.78,71.81,86.65,68.13,26.68,8.33,1.79,,1.25,2.75,1.85,98.21,100,98.75,97.25,98.15,0,0,0,0,0,4.95,2.33,4.98,6.27,2.78
2014,68572,Puente Nacional,68,Santander,3808,Santander (ETC),2543,135.47,92.31,55.31,83.64,81.66,62.29,146.76,81,111.58,,,32.66,7.32,2.94,2.79,3.99,2.66,1.78,96.49,97.21,96.01,96.53,97.04,0.57,0,0,0.8,1.19,1.47,0,0.66,2.41,1.04
2014,68573,Puerto Parra,68,Santander,3808,Santander (ETC),2033,70,89.84,52.25,77.94,68,46.76,77.91,64.91,99.17,73.21,41.12,25.2,5.56,3.97,6.31,2.52,5.76,5.22,92.06,91.89,94.48,87.36,93.04,3.97,1.8,3,6.87,1.74,2.45,0.9,2.04,3.99,0.87
2014,68575,Puerto Wilches,68,Santander,3808,Santander (ETC),7629,95.36,86.44,44.16,73.5,68.05,49.67,110.32,104.46,133.48,107.18,60.33,28.14,4.08,5.4,1.14,5.47,5.97,7.63,93.01,98.72,92.92,92.14,90.42,1.59,0.14,1.61,1.89,1.95,2.28,0,1.22,5.07,1.46
2014,68615,Rionegro,68,Santander,3808,Santander (ETC),6184,86.48,87.9,52.02,77.58,70.92,53.86,98.38,95.94,117.07,98.78,55.03,27.66,10.42,2.11,1.21,1.79,2.51,3.37,94.96,98.79,97.3,92.3,87.33,2.94,0,0.91,5.19,9.31,0.35,0.4,0.35,0.45,0
2014,68655,Sabana de Torres,68,Santander,3808,Santander (ETC),4093,,86.59,61.8,74.42,67.31,54.99,,180.06,,,122.62,28.46,1.96,4.29,2.83,5.13,3.84,2.46,91.67,97.17,93.33,87.63,90.97,4.04,0,1.54,8.54,6.57,1.06,0.57,0.66,2.12,0.16
2014,68669,San Andrés,68,Santander,3808,Santander (ETC),1615,109.29,83.25,61.54,87.74,66.44,55.69,131.27,87.31,110.33,162.71,141.44,23.05,4.35,1.66,,1.52,1.95,2.01,97.34,100,97.38,97.14,96.66,1,0,1.1,0.9,1.34,0.28,0,0.28,0.45,0
2014,68673,San Benito,68,Santander,3808,Santander (ETC),862,49.65,90.11,45.45,83.72,76.88,51.22,55.1,44,61.6,65.96,26.28,14.62,0,1.98,,1.86,1.16,8.82,93.63,100,96.74,90.75,82.35,4.4,0,1.4,8.09,8.82,0,0,0,0,0
2014,68679,San Gil,68,Santander,3808,Santander (ETC),8221,122.9,86.09,57.96,85.29,74.65,51.85,142.6,128.76,139.93,147.6,145.96,27.92,0,2.24,2.56,1.3,3.16,2.43,95.92,97.44,98.48,92.75,95.78,1.85,0,0.22,4.09,1.79,1.78,0.64,1.49,2.63,1.07
2014,68682,San Joaquín,68,Santander,3808,Santander (ETC),494,93.72,92.23,71.11,86.43,73.33,53.57,101.62,115.38,111.62,109.09,60.87,16.58,0,1.76,,0.45,4.52,,98.24,100,99.55,95.48,100,0,0,0,0,0,0,0,0,0,0
2014,68684,San José de Miranda,68,Santander,3808,Santander (ETC),943,75.93,84.04,58.93,86.68,61.35,52.94,90.35,70,95.09,104.15,62.58,24.87,0,4.32,,3.53,6.2,5.17,88.38,100,95.92,76.74,81.03,7.3,0,0.54,17.05,13.79,5.81,0,0.82,,1.72
2014,68686,San Miguel,68,Santander,3808,Santander (ETC),481,107.28,86.14,76,87.74,60.64,53.75,124.53,64.1,112.17,174.07,87.91,26.33,7.69,2.84,,1.42,4.55,2.82,97.16,100,98.58,95.45,97.18,0,0,0,0,0,7.2,4,2.36,,1.41
2014,68689,San Vicente de Chucurí,68,Santander,3808,Santander (ETC),7804,83.5,87.85,51.58,80.87,71.48,53.61,95.04,80.69,101.37,101.52,73.67,27.47,2.08,3.33,2.04,3.71,3.53,1.98,94.54,97.03,94.72,93.84,94.05,2.13,0.93,1.58,2.63,3.97,1.15,0,0.46,2.37,1.27
2014,68705,Santa Bárbara,68,Santander,3808,Santander (ETC),459,97.6,92.56,54.76,83.49,77.33,75,105.45,105,112.95,115.44,67.53,12.75,8.33,8.26,9.52,4.13,12.21,11.54,91.74,90.48,95.87,87.79,88.46,0,0,0,0,0,,0,5.5,,0
2014,68720,Santa Helena del Opón,68,Santander,3808,Santander (ETC),1098,76.23,81.18,51.72,78.33,47.63,47.96,93.9,98.86,106.15,101.33,50,11.41,0,3.97,,3.22,7.31,3.33,95.55,100,96.57,91.78,95,0.48,0,0.21,0.91,1.67,0,0,0,0,0
2014,68745,Simacota,68,Santander,3808,Santander (ETC),1795,91.14,80.9,43.7,75.51,57.99,45.05,112.59,77.27,123.89,128.96,71.84,22.11,2.13,3.55,3.39,2.91,4.38,4.62,96.45,96.61,97.09,95.62,95.38,0,0,0,0,0,0.89,0,0.67,1.64,0
2014,68755,Socorro,68,Santander,3808,Santander (ETC),6053,94.56,82.24,54.08,74.88,71.79,56.52,114.89,93.21,121.91,124.07,94.39,26.71,3.03,4.05,0.86,5.66,2.92,4.08,95.95,99.14,94.34,97.08,95.92,0,0,0,0,0,2.12,1.73,0.86,4,1.02
2014,68770,Suaita,68,Santander,3808,Santander (ETC),2056,93.87,87.61,68.07,80.29,76.77,55.8,107.15,94.86,114.13,117.33,77.31,25.27,0,3.06,2.41,2.52,3.96,2.79,95.11,97.59,94.84,94.4,96.74,1.83,0,2.63,1.64,0.47,0.84,0,0.88,0.96,0.93
2014,68773,Sucre,68,Santander,3808,Santander (ETC),1932,79.19,87.23,56.18,80.63,63.58,61.22,90.79,53.94,102.63,101.09,60.12,16.02,1.85,2.41,2.25,2.12,2.73,2.78,97.53,97.75,97.88,97.09,97.22,0.06,0,0,0.18,0,1.73,1.12,0.37,3.09,3.89
2014,68780,Suratá,68,Santander,3808,Santander (ETC),657,94.82,85.34,65.45,78.89,62.69,59.46,111.11,100,126.77,120.37,63.25,17.61,3.45,4.12,,1.55,8.33,6.76,93.6,100,97.21,86.76,91.89,2.29,0,1.24,4.9,1.35,0.76,0,1.55,0,0
2014,68820,Tona,68,Santander,3808,Santander (ETC),1516,83.64,89.93,66.95,84.1,71.66,62.13,93.01,94.4,101.13,96.86,65.25,21.43,11.11,1.65,,1.02,2.82,2.07,96.94,100,98.14,94.12,97.93,1.41,0,0.85,3.06,0,0.55,0,0.51,0.94,0
2014,68855,Valle de San José,68,Santander,3808,Santander (ETC),977,104.81,89.2,43.48,83.47,76.32,61.25,117.5,126.03,127.13,122.58,85.56,19.92,7.69,5.49,3.49,4.1,6.63,8.53,94.51,96.51,95.9,93.37,91.47,0,0,0,0,0,1.4,1.16,2.51,0.58,0
2014,68861,Vélez,68,Santander,3808,Santander (ETC),4566,85.39,85.88,51.79,82.93,70.72,50.42,99.41,63.54,93.84,110.35,110.57,26.8,5.88,3.57,0.94,3.61,4.56,2.05,90.59,99.06,94.46,84.66,91.11,5.83,0,1.93,10.77,6.84,4.52,1.89,3.67,6.28,3.59
2014,68867,Vetas,68,Santander,3808,Santander (ETC),592,50,85.06,51.72,94.78,74.64,61.7,58.78,58,54.03,70.41,47.96,20.5,16.67,0.32,,,,2.5,99.37,100,100,100,95,0.32,0,0,0,2.5,3.15,0,2.24,6.14,0
2014,68872,Villanueva,68,Santander,3808,Santander (ETC),1102,103.63,86.25,51.52,78.45,76.82,68.54,120.15,113.79,133.18,120.48,92.23,25.88,14.29,2.67,3.16,2.06,3.34,2.76,93.12,96.84,95.31,89.97,91.03,4.22,0,2.63,6.68,6.21,1.12,0,0.19,2.06,2.76
2014,68895,Zapatoca,68,Santander,3808,Santander (ETC),1759,108.36,87.31,48.24,84.87,67.73,61.75,124.1,114.86,122.42,146.89,90.48,29.24,12,2.63,3.25,1.91,3.26,3.03,97.09,96.75,97.45,96.74,96.97,0.29,0,0.64,0,0,2.11,0,1.66,3.42,1.52
2014,70001,Sincelejo,70,Sucre,3814,Sincelejo,60755,97.27,86.99,72.23,84.17,68.65,49.79,111.63,103.14,114.05,119.91,93.58,27.2,95.83,4.61,1.57,4.76,5.22,4.1,83.95,98.26,85.47,78.76,85.33,11.44,0.17,9.78,16.03,10.57,0.93,0.11,0.9,1.21,0.68
2014,70110,Buenavista,70,Sucre,3813,Sucre (ETC),2321,91.08,88.11,55.14,79.36,69.64,48.87,103.27,92.5,114.62,101.18,83.29,20.91,36.36,11.4,9.32,10.51,15.14,6.2,76.36,90.68,75.17,72.14,83.72,12.23,0,,12.71,10.08,0,0,0,0,0
2014,70124,Caimito,70,Sucre,3813,Sucre (ETC),2927,106.8,87.88,54.36,76.05,65.53,48.53,121.52,123.65,151.17,112.79,67.33,29.74,22.22,5.91,1.34,6.17,6.67,6.36,82.24,98.66,82.01,77.1,85.16,11.85,0,11.83,16.23,8.48,0.09,0,0.17,0,0
2014,70204,Colosó,70,Sucre,3813,Sucre (ETC),1381,124.55,88.84,75,79.73,67.93,43.29,140.19,139.13,157.27,154.55,70.39,16.34,43.75,8.03,0.63,6.9,11.7,6.67,79.93,99.38,84.19,69.27,79.17,12.04,0,8.91,19.03,14.17,7.53,1.25,,7.64,0.83
2014,70215,Corozal,70,Sucre,3813,Sucre (ETC),13603,103.01,83.49,50.83,76.19,75.37,44.64,123.33,127.87,133.01,115.25,114.32,27.7,63.16,6.08,0.92,5.81,7.53,6.81,85.91,98.5,88.25,79.63,85.39,8.02,0.58,5.94,12.84,7.81,0.19,0.17,0.2,0.18,0.18
2014,70221,Coveñas,70,Sucre,3813,Sucre (ETC),3423,96.23,84.05,44.61,79.55,68.09,49.28,114.46,115.17,120.99,113.74,98.75,22.68,33.33,6.07,1.26,6.52,7.64,3.97,87.68,98.74,87.33,82.98,92.76,6.25,0,6.16,9.38,3.27,0.43,0,0.54,0.28,0.7
2014,70230,Chalán,70,Sucre,3813,Sucre (ETC),1085,97.24,80.9,34.38,70.63,61.85,33.55,120.18,102.13,121.71,138.72,88.07,32.07,22.22,7.11,3.13,3.89,10.26,,86.33,96.88,90.66,78.97,82.47,6.56,0,5.45,10.77,2.06,0,0,0,0,0
2014,70233,El Roble,70,Sucre,3813,Sucre (ETC),2582,83,72.47,50.17,52.18,70.16,54.58,114.52,131.36,158.69,78.19,66.51,25.79,18.75,7.32,2.08,8.97,8.85,2.11,82.49,97.92,79.97,76.46,91.55,10.19,0,11.06,14.69,6.34,0.58,0,0.75,0.6,0.35
2014,70235,Galeras,70,Sucre,3813,Sucre (ETC),5035,93.64,77.22,41.84,64.85,65,45.23,121.27,148.47,138.37,108.79,89.33,23.83,30.77,7.4,4.11,7.55,8.41,7.51,85.36,95.89,84.43,83.25,83.87,7.24,0,8.02,8.34,8.63,0.96,1.81,1.08,0.76,0.16
2014,70265,Guaranda,70,Sucre,3813,Sucre (ETC),4675,88.96,84.24,43.53,67.49,66.07,43.37,105.6,144.09,140.48,88.5,38.39,25.63,2.17,4.74,1.85,3.74,7.74,4.78,85.97,93.33,87.28,80.42,86.4,9.3,4.81,8.98,11.84,8.82,1.48,0.93,1.57,1.86,0
2014,70400,La Unión,70,Sucre,3813,Sucre (ETC),2750,102.29,84.6,53.57,73.15,61.27,42.55,120.91,139.42,132.96,114.22,92.86,30.87,14.29,4.36,2.38,2.55,6.7,8.21,82.92,97.62,84.97,76.78,75.68,12.72,0,12.48,16.52,,0.16,0,0.13,0.11,0.61
2014,70418,Los Palmitos,70,Sucre,3813,Sucre (ETC),4230,112.36,85.91,42.63,76.77,72.69,48.42,130.71,176.77,136.32,130.32,95.75,22.33,28.57,6.41,6.17,6.58,6.78,4.98,86.66,93.83,86.01,84.09,89.72,6.92,0,7.4,9.13,5.31,0.35,0.35,0.64,0.11,0
2014,70429,Majagual,70,Sucre,3813,Sucre (ETC),8317,105.25,80.53,39.57,68.81,66.68,39.27,130.71,171.61,144.66,117.96,100.72,21.99,3.33,4.35,1.87,4.08,6.62,1.7,88.09,94.91,86.36,85.81,94.43,7.55,3.23,9.56,7.57,3.87,0.65,1.78,0.76,0.23,0.09
2014,70473,Morroa,70,Sucre,3813,Sucre (ETC),3363,80.94,83.88,50,75.24,64.54,39.11,96.49,119.57,106.43,95.84,62.59,20.63,35,5.89,2.2,4.67,9.01,5.14,78.94,93.08,82.18,68.32,84.58,,4.72,13.15,,10.28,0.57,0,0.14,1.52,0
2014,70508,Ovejas,70,Sucre,3813,Sucre (ETC),5197,101.35,87.89,56.21,79.77,72.52,54.1,115.24,126.46,117.53,117.42,99.06,25.86,12.5,4.9,2.36,5.01,6.06,3.48,88.2,97.64,87.41,84.64,92.77,6.9,0,7.58,9.3,3.76,0.2,0,0.25,0.27,0
2014,70523,Palmito,70,Sucre,3813,Sucre (ETC),3856,85.53,85.29,42.36,77.9,70.53,40.8,100.29,118.05,108.9,95.8,76.79,,26.09,5.98,0.75,5.71,8.53,4.93,86.21,96.99,85.34,83.02,88.67,7.81,2.26,8.95,8.45,6.4,2.07,0.25,0.78,3.67,4.93
2014,70670,Sampués,70,Sucre,3813,Sucre (ETC),9372,103.53,84.59,47.77,79.36,65.97,45.14,122.39,169.13,131.07,117.37,86.32,22.71,44.74,5.32,1.55,4.57,7.82,6.16,86.13,97.36,86.99,80.46,85.02,8.54,1.09,8.44,11.72,8.82,0.07,0.08,0.04,0.06,0.21
